date,lottery,number,animal,time
2022-05-04,lagranjita,13,mono,04:00 PM
2022-05-04,lagranjita,3,ciempies,05:00 PM
2022-05-04,lagranjita,1,carnero,06:00 PM
2022-05-04,lagranjita,16,oso,07:00 PM
2022-05-05,lagranjita,0,delfin,09:00 AM
2022-05-05,lagranjita,32,ardilla,10:00 AM
2022-05-05,lagranjita,30,caiman,11:00 AM
2022-05-05,lagranjita,27,perro,12:00 PM
2022-05-05,lagranjita,21,gallo,01:00 PM
2022-05-05,lagranjita,20,cochino,02:00 PM
2022-05-05,lagranjita,28,zamuro,03:00 PM
2022-05-05,lagranjita,36,culebra,04:00 PM
2022-05-05,lagranjita,18,burro,05:00 PM
2022-05-05,lagranjita,15,zorro,06:00 PM
2022-05-05,lagranjita,19,chivo,07:00 PM
2022-05-06,lagranjita,22,camello,09:00 AM
2022-05-06,lagranjita,11,gato,10:00 AM
2022-05-06,lagranjita,2,toro,11:00 AM
2022-05-06,lagranjita,11,gato,12:00 PM
2022-05-06,lagranjita,24,iguana,01:00 PM
2022-05-06,lagranjita,9,aguila,02:00 PM
2022-05-06,lagranjita,0,delfin,03:00 PM
2022-05-06,lagranjita,13,mono,04:00 PM
2022-05-06,lagranjita,4,alacran,05:00 PM
2022-05-06,lagranjita,10,tigre,06:00 PM
2022-05-06,lagranjita,3,ciempies,07:00 PM
2022-05-07,lagranjita,19,chivo,09:00 AM
2022-05-07,lagranjita,34,venado,10:00 AM
2022-05-07,lagranjita,21,gallo,11:00 AM
2022-05-07,lagranjita,23,cebra,12:00 PM
2022-05-07,lagranjita,4,alacran,01:00 PM
2022-05-07,lagranjita,11,gato,02:00 PM
2022-05-07,lagranjita,28,zamuro,03:00 PM
2022-05-07,lagranjita,37,ballena,04:00 PM
2022-05-07,lagranjita,20,cochino,05:00 PM
2022-05-07,lagranjita,15,zorro,06:00 PM
2022-05-07,lagranjita,6,rana,07:00 PM
2022-05-08,lagranjita,35,jirafa,09:00 AM
2022-05-08,lagranjita,30,caiman,10:00 AM
2022-05-08,lagranjita,10,tigre,11:00 AM
2022-05-08,lagranjita,24,iguana,12:00 PM
2022-05-08,lagranjita,18,burro,01:00 PM
2022-05-08,lagranjita,0,delfin,02:00 PM
2022-05-08,lagranjita,25,gallina,03:00 PM
2022-05-08,lagranjita,16,oso,04:00 PM
2022-05-08,lagranjita,21,gallo,05:00 PM
2022-05-08,lagranjita,26,vaca,06:00 PM
2022-05-08,lagranjita,19,chivo,07:00 PM
2022-05-09,lagranjita,5,leon,09:00 AM
2022-05-09,lagranjita,21,gallo,10:00 AM
2022-05-09,lagranjita,34,venado,11:00 AM
2022-05-09,lagranjita,29,elefante,12:00 PM
2022-05-09,lagranjita,22,camello,01:00 PM
2022-05-09,lagranjita,26,vaca,02:00 PM
2022-05-09,lagranjita,1,carnero,03:00 PM
2022-05-09,lagranjita,35,jirafa,04:00 PM
2022-05-09,lagranjita,11,gato,05:00 PM
2022-05-09,lagranjita,5,leon,06:00 PM
2022-05-09,lagranjita,2,toro,07:00 PM
2022-05-10,lagranjita,6,rana,09:00 AM
2022-05-10,lagranjita,23,cebra,10:00 AM
2022-05-10,lagranjita,19,chivo,11:00 AM
2022-05-10,lagranjita,16,oso,12:00 PM
2022-05-10,lagranjita,4,alacran,01:00 PM
2022-05-10,lagranjita,1,carnero,02:00 PM
2022-05-10,lagranjita,31,lapa,03:00 PM
2022-05-10,lagranjita,12,caballo,04:00 PM
2022-05-10,lagranjita,8,raton,05:00 PM
2022-05-10,lagranjita,36,culebra,06:00 PM
2022-05-10,lagranjita,15,zorro,07:00 PM
2022-05-11,lagranjita,2,toro,09:00 AM
2022-05-11,lagranjita,12,caballo,10:00 AM
2022-05-11,lagranjita,18,burro,11:00 AM
2022-05-11,lagranjita,34,venado,12:00 PM
2022-05-11,lagranjita,5,leon,01:00 PM
2022-05-11,lagranjita,28,zamuro,02:00 PM
2022-05-11,lagranjita,25,gallina,03:00 PM
2022-05-11,lagranjita,1,carnero,04:00 PM
2022-05-11,lagranjita,33,pescado,05:00 PM
2022-05-11,lagranjita,22,camello,06:00 PM
2022-05-11,lagranjita,18,burro,07:00 PM
2022-05-12,lagranjita,9,aguila,09:00 AM
2022-05-12,lagranjita,15,zorro,10:00 AM
2022-05-12,lagranjita,33,pescado,11:00 AM
2022-05-12,lagranjita,32,ardilla,12:00 PM
2022-05-12,lagranjita,4,alacran,01:00 PM
2022-05-12,lagranjita,37,ballena,02:00 PM
2022-05-12,lagranjita,9,aguila,03:00 PM
2022-05-12,lagranjita,23,cebra,04:00 PM
2022-05-12,lagranjita,20,cochino,05:00 PM
2022-05-12,lagranjita,5,leon,06:00 PM
2022-05-12,lagranjita,30,caiman,07:00 PM
2022-05-13,lagranjita,35,jirafa,09:00 AM
2022-05-13,lagranjita,2,toro,10:00 AM
2022-05-13,lagranjita,21,gallo,11:00 AM
2022-05-13,lagranjita,36,culebra,12:00 PM
2022-05-13,lagranjita,9,aguila,01:00 PM
2022-05-13,lagranjita,23,cebra,02:00 PM
2022-05-13,lagranjita,11,gato,03:00 PM
2022-05-13,lagranjita,36,culebra,04:00 PM
2022-05-13,lagranjita,29,elefante,05:00 PM
2022-05-13,lagranjita,19,chivo,06:00 PM
2022-05-13,lagranjita,6,rana,07:00 PM
2022-05-14,lagranjita,22,camello,09:00 AM
2022-05-14,lagranjita,28,zamuro,10:00 AM
2022-05-14,lagranjita,34,venado,11:00 AM
2022-05-14,lagranjita,37,ballena,12:00 PM
2022-05-14,lagranjita,25,gallina,01:00 PM
2022-05-14,lagranjita,13,mono,02:00 PM
2022-05-14,lagranjita,3,ciempies,03:00 PM
2022-05-14,lagranjita,6,rana,04:00 PM
2022-05-14,lagranjita,27,perro,05:00 PM
2022-05-14,lagranjita,18,burro,06:00 PM
2022-05-14,lagranjita,34,venado,07:00 PM
2022-05-15,lagranjita,18,burro,09:00 AM
2022-05-15,lagranjita,11,gato,10:00 AM
2022-05-15,lagranjita,24,iguana,11:00 AM
2022-05-15,lagranjita,9,aguila,12:00 PM
2022-05-15,lagranjita,3,ciempies,01:00 PM
2022-05-15,lagranjita,0,delfin,02:00 PM
2022-05-15,lagranjita,29,elefante,03:00 PM
2022-05-15,lagranjita,2,toro,04:00 PM
2022-05-15,lagranjita,24,iguana,05:00 PM
2022-05-15,lagranjita,6,rana,06:00 PM
2022-05-15,lagranjita,13,mono,07:00 PM
2022-05-16,lagranjita,24,iguana,09:00 AM
2022-05-16,lagranjita,35,jirafa,10:00 AM
2022-05-16,lagranjita,1,carnero,11:00 AM
2022-05-16,lagranjita,28,zamuro,12:00 PM
2022-05-16,lagranjita,15,zorro,01:00 PM
2022-05-16,lagranjita,21,gallo,02:00 PM
2022-05-16,lagranjita,37,ballena,03:00 PM
2022-05-16,lagranjita,20,cochino,04:00 PM
2022-05-16,lagranjita,8,raton,05:00 PM
2022-05-16,lagranjita,10,tigre,06:00 PM
2022-05-16,lagranjita,25,gallina,07:00 PM
2022-05-17,lagranjita,33,pescado,09:00 AM
2022-05-17,lagranjita,21,gallo,10:00 AM
2022-05-17,lagranjita,3,ciempies,11:00 AM
2022-05-17,lagranjita,7,perico,12:00 PM
2022-05-17,lagranjita,6,rana,01:00 PM
2022-05-17,lagranjita,31,lapa,02:00 PM
2022-05-17,lagranjita,0,delfin,03:00 PM
2022-05-17,lagranjita,11,gato,04:00 PM
2022-05-17,lagranjita,19,chivo,05:00 PM
2022-05-17,lagranjita,9,aguila,06:00 PM
2022-05-17,lagranjita,15,zorro,07:00 PM
2022-05-18,lagranjita,35,jirafa,09:00 AM
2022-05-18,lagranjita,12,caballo,10:00 AM
2022-05-18,lagranjita,29,elefante,11:00 AM
2022-05-18,lagranjita,0,delfin,12:00 PM
2022-05-18,lagranjita,25,gallina,01:00 PM
2022-05-18,lagranjita,20,cochino,02:00 PM
2022-05-18,lagranjita,3,ciempies,03:00 PM
2022-05-18,lagranjita,17,pavo,04:00 PM
2022-05-18,lagranjita,0,delfin,05:00 PM
2022-05-18,lagranjita,28,zamuro,06:00 PM
2022-05-18,lagranjita,19,chivo,07:00 PM
2022-05-19,lagranjita,9,aguila,09:00 AM
2022-05-19,lagranjita,21,gallo,10:00 AM
2022-05-19,lagranjita,22,camello,11:00 AM
2022-05-19,lagranjita,33,pescado,12:00 PM
2022-05-19,lagranjita,7,perico,01:00 PM
2022-05-19,lagranjita,16,oso,02:00 PM
2022-05-19,lagranjita,0,delfin,03:00 PM
2022-05-19,lagranjita,18,burro,04:00 PM
2022-05-19,lagranjita,3,ciempies,05:00 PM
2022-05-19,lagranjita,31,lapa,06:00 PM
2022-05-19,lagranjita,37,ballena,07:00 PM
2022-05-20,lagranjita,10,tigre,09:00 AM
2022-05-20,lagranjita,28,zamuro,10:00 AM
2022-05-20,lagranjita,11,gato,11:00 AM
2022-05-20,lagranjita,2,toro,12:00 PM
2022-05-20,lagranjita,35,jirafa,01:00 PM
2022-05-20,lagranjita,4,alacran,02:00 PM
2022-05-20,lagranjita,6,rana,03:00 PM
2022-05-20,lagranjita,32,ardilla,04:00 PM
2022-05-20,lagranjita,17,pavo,05:00 PM
2022-05-20,lagranjita,16,oso,06:00 PM
2022-05-20,lagranjita,19,chivo,07:00 PM
2022-05-21,lagranjita,37,ballena,09:00 AM
2022-05-21,lagranjita,30,caiman,10:00 AM
2022-05-21,lagranjita,9,aguila,11:00 AM
2022-05-21,lagranjita,34,venado,12:00 PM
2022-05-21,lagranjita,25,gallina,01:00 PM
2022-05-21,lagranjita,28,zamuro,02:00 PM
2022-05-21,lagranjita,33,pescado,03:00 PM
2022-05-21,lagranjita,1,carnero,04:00 PM
2022-05-21,lagranjita,7,perico,05:00 PM
2022-05-21,lagranjita,19,chivo,06:00 PM
2022-05-21,lagranjita,24,iguana,07:00 PM
2022-05-22,lagranjita,16,oso,09:00 AM
2022-05-22,lagranjita,29,elefante,10:00 AM
2022-05-22,lagranjita,17,pavo,11:00 AM
2022-05-22,lagranjita,11,gato,12:00 PM
2022-05-22,lagranjita,32,ardilla,01:00 PM
2022-05-22,lagranjita,21,gallo,02:00 PM
2022-05-22,lagranjita,9,aguila,03:00 PM
2022-05-22,lagranjita,35,jirafa,04:00 PM
2022-05-22,lagranjita,7,perico,05:00 PM
2022-05-22,lagranjita,32,ardilla,06:00 PM
2022-05-22,lagranjita,1,carnero,07:00 PM
2022-05-23,lagranjita,30,caiman,09:00 AM
2022-05-23,lagranjita,5,leon,10:00 AM
2022-05-23,lagranjita,17,pavo,11:00 AM
2022-05-23,lagranjita,2,toro,12:00 PM
2022-05-23,lagranjita,1,carnero,01:00 PM
2022-05-23,lagranjita,20,cochino,02:00 PM
2022-05-23,lagranjita,5,leon,03:00 PM
2022-05-23,lagranjita,4,alacran,04:00 PM
2022-05-23,lagranjita,19,chivo,05:00 PM
2022-05-23,lagranjita,29,elefante,06:00 PM
2022-05-23,lagranjita,25,gallina,07:00 PM
2022-05-24,lagranjita,18,burro,09:00 AM
2022-05-24,lagranjita,0,delfin,10:00 AM
2022-05-24,lagranjita,35,jirafa,11:00 AM
2022-05-24,lagranjita,21,gallo,12:00 PM
2022-05-24,lagranjita,16,oso,01:00 PM
2022-05-24,lagranjita,5,leon,02:00 PM
2022-05-24,lagranjita,32,ardilla,03:00 PM
2022-05-24,lagranjita,17,pavo,04:00 PM
2022-05-24,lagranjita,6,rana,05:00 PM
2022-05-24,lagranjita,26,vaca,06:00 PM
2022-05-24,lagranjita,0,delfin,07:00 PM
2022-05-25,lagranjita,3,ciempies,09:00 AM
2022-05-25,lagranjita,29,elefante,10:00 AM
2022-05-25,lagranjita,12,caballo,11:00 AM
2022-05-25,lagranjita,15,zorro,12:00 PM
2022-05-25,lagranjita,9,aguila,01:00 PM
2022-05-25,lagranjita,4,alacran,02:00 PM
2022-05-25,lagranjita,10,tigre,03:00 PM
2022-05-25,lagranjita,20,cochino,04:00 PM
2022-05-25,lagranjita,1,carnero,05:00 PM
2022-05-25,lagranjita,17,pavo,06:00 PM
2022-05-25,lagranjita,23,cebra,07:00 PM
2022-05-26,lagranjita,33,pescado,09:00 AM
2022-05-26,lagranjita,23,cebra,10:00 AM
2022-05-26,lagranjita,6,rana,11:00 AM
2022-05-26,lagranjita,34,venado,12:00 PM
2022-05-26,lagranjita,21,gallo,01:00 PM
2022-05-26,lagranjita,0,delfin,02:00 PM
2022-05-26,lagranjita,10,tigre,03:00 PM
2022-05-26,lagranjita,37,ballena,04:00 PM
2022-05-26,lagranjita,13,mono,05:00 PM
2022-05-26,lagranjita,35,jirafa,06:00 PM
2022-05-26,lagranjita,34,venado,07:00 PM
2022-05-27,lagranjita,25,gallina,09:00 AM
2022-05-27,lagranjita,30,caiman,10:00 AM
2022-05-27,lagranjita,4,alacran,11:00 AM
2022-05-27,lagranjita,18,burro,12:00 PM
2022-05-27,lagranjita,28,zamuro,01:00 PM
2022-05-27,lagranjita,16,oso,02:00 PM
2022-05-27,lagranjita,12,caballo,03:00 PM
2022-05-27,lagranjita,20,cochino,04:00 PM
2022-05-27,lagranjita,34,venado,05:00 PM
2022-05-27,lagranjita,25,gallina,06:00 PM
2022-05-27,lagranjita,28,zamuro,07:00 PM
2022-05-28,lagranjita,0,delfin,09:00 AM
2022-05-28,lagranjita,18,burro,10:00 AM
2022-05-28,lagranjita,3,ciempies,11:00 AM
2022-05-28,lagranjita,23,cebra,12:00 PM
2022-05-28,lagranjita,6,rana,01:00 PM
2022-05-28,lagranjita,1,carnero,02:00 PM
2022-05-28,lagranjita,24,iguana,03:00 PM
2022-05-28,lagranjita,25,gallina,04:00 PM
2022-05-28,lagranjita,16,oso,05:00 PM
2022-05-28,lagranjita,4,alacran,06:00 PM
2022-05-28,lagranjita,10,tigre,07:00 PM
2022-05-29,lagranjita,3,ciempies,09:00 AM
2022-05-29,lagranjita,17,pavo,10:00 AM
2022-05-29,lagranjita,31,lapa,11:00 AM
2022-05-29,lagranjita,33,pescado,12:00 PM
2022-05-29,lagranjita,24,iguana,01:00 PM
2022-05-29,lagranjita,7,perico,02:00 PM
2022-05-29,lagranjita,34,venado,03:00 PM
2022-05-29,lagranjita,25,gallina,04:00 PM
2022-05-29,lagranjita,32,ardilla,05:00 PM
2022-05-29,lagranjita,7,perico,06:00 PM
2022-05-29,lagranjita,22,camello,07:00 PM
2022-05-30,lagranjita,2,toro,09:00 AM
2022-05-30,lagranjita,16,oso,10:00 AM
2022-05-30,lagranjita,11,gato,11:00 AM
2022-05-30,lagranjita,17,pavo,12:00 PM
2022-05-30,lagranjita,28,zamuro,01:00 PM
2022-05-30,lagranjita,25,gallina,02:00 PM
2022-05-30,lagranjita,36,culebra,03:00 PM
2022-05-30,lagranjita,30,caiman,04:00 PM
2022-05-30,lagranjita,13,mono,05:00 PM
2022-05-30,lagranjita,4,alacran,06:00 PM
2022-05-30,lagranjita,6,rana,07:00 PM
2022-05-31,lagranjita,20,cochino,09:00 AM
2022-05-31,lagranjita,27,perro,10:00 AM
2022-05-31,lagranjita,3,ciempies,11:00 AM
2022-05-31,lagranjita,29,elefante,12:00 PM
2022-05-31,lagranjita,33,pescado,01:00 PM
2022-05-31,lagranjita,10,tigre,02:00 PM
2022-05-31,lagranjita,31,lapa,03:00 PM
2022-05-31,lagranjita,21,gallo,04:00 PM
2022-05-31,lagranjita,0,delfin,05:00 PM
2022-05-31,lagranjita,27,perro,06:00 PM
2022-05-31,lagranjita,4,alacran,07:00 PM
2022-06-01,lagranjita,5,leon,09:00 AM
2022-06-01,lagranjita,31,lapa,10:00 AM
2022-06-01,lagranjita,2,toro,11:00 AM
2022-06-01,lagranjita,24,iguana,12:00 PM
2022-06-01,lagranjita,12,caballo,01:00 PM
2022-06-01,lagranjita,35,jirafa,02:00 PM
2022-06-01,lagranjita,4,alacran,03:00 PM
2022-06-01,lagranjita,15,zorro,04:00 PM
2022-06-01,lagranjita,8,raton,05:00 PM
2022-06-01,lagranjita,24,iguana,06:00 PM
2022-06-01,lagranjita,18,burro,07:00 PM
2022-06-02,lagranjita,2,toro,09:00 AM
2022-06-02,lagranjita,23,cebra,10:00 AM
2022-06-02,lagranjita,34,venado,11:00 AM
2022-06-02,lagranjita,16,oso,12:00 PM
2022-06-02,lagranjita,7,perico,01:00 PM
2022-06-02,lagranjita,22,camello,02:00 PM
2022-06-02,lagranjita,18,burro,03:00 PM
2022-06-02,lagranjita,32,ardilla,04:00 PM
2022-06-02,lagranjita,24,iguana,05:00 PM
2022-06-02,lagranjita,17,pavo,06:00 PM
2022-06-02,lagranjita,15,zorro,07:00 PM
2022-06-03,lagranjita,7,perico,09:00 AM
2022-06-03,lagranjita,10,tigre,10:00 AM
2022-06-03,lagranjita,14,paloma,11:00 AM
2022-06-03,lagranjita,31,lapa,12:00 PM
2022-06-03,lagranjita,25,gallina,01:00 PM
2022-06-03,lagranjita,12,caballo,02:00 PM
2022-06-03,lagranjita,6,rana,03:00 PM
2022-06-03,lagranjita,8,raton,04:00 PM
2022-06-03,lagranjita,23,cebra,05:00 PM
2022-06-03,lagranjita,20,cochino,06:00 PM
2022-06-03,lagranjita,35,jirafa,07:00 PM
2022-06-04,lagranjita,37,ballena,09:00 AM
2022-06-04,lagranjita,15,zorro,10:00 AM
2022-06-04,lagranjita,13,mono,11:00 AM
2022-06-04,lagranjita,33,pescado,12:00 PM
2022-06-04,lagranjita,34,venado,01:00 PM
2022-06-04,lagranjita,23,cebra,02:00 PM
2022-06-04,lagranjita,14,paloma,03:00 PM
2022-06-04,lagranjita,8,raton,04:00 PM
2022-06-04,lagranjita,22,camello,05:00 PM
2022-06-04,lagranjita,16,oso,06:00 PM
2022-06-04,lagranjita,10,tigre,07:00 PM
2022-06-05,lagranjita,30,caiman,09:00 AM
2022-06-05,lagranjita,36,culebra,10:00 AM
2022-06-05,lagranjita,29,elefante,11:00 AM
2022-06-05,lagranjita,5,leon,12:00 PM
2022-06-05,lagranjita,2,toro,01:00 PM
2022-06-05,lagranjita,31,lapa,02:00 PM
2022-06-05,lagranjita,35,jirafa,03:00 PM
2022-06-05,lagranjita,3,ciempies,04:00 PM
2022-06-05,lagranjita,22,camello,05:00 PM
2022-06-05,lagranjita,36,culebra,06:00 PM
2022-06-05,lagranjita,21,gallo,07:00 PM
2022-06-06,lagranjita,32,ardilla,09:00 AM
2022-06-06,lagranjita,4,alacran,10:00 AM
2022-06-06,lagranjita,11,gato,11:00 AM
2022-06-06,lagranjita,12,caballo,12:00 PM
2022-06-06,lagranjita,17,pavo,01:00 PM
2022-06-06,lagranjita,28,zamuro,02:00 PM
2022-06-06,lagranjita,37,ballena,03:00 PM
2022-06-06,lagranjita,21,gallo,04:00 PM
2022-06-06,lagranjita,8,raton,05:00 PM
2022-06-06,lagranjita,35,jirafa,06:00 PM
2022-06-06,lagranjita,20,cochino,07:00 PM
2022-06-07,lagranjita,16,oso,09:00 AM
2022-06-07,lagranjita,6,rana,10:00 AM
2022-06-07,lagranjita,33,pescado,11:00 AM
2022-06-07,lagranjita,30,caiman,12:00 PM
2022-06-07,lagranjita,22,camello,01:00 PM
2022-06-07,lagranjita,20,cochino,02:00 PM
2022-06-07,lagranjita,34,venado,03:00 PM
2022-06-07,lagranjita,7,perico,04:00 PM
2022-06-07,lagranjita,4,alacran,05:00 PM
2022-06-07,lagranjita,11,gato,06:00 PM
2022-06-07,lagranjita,28,zamuro,07:00 PM
2022-06-08,lagranjita,31,lapa,09:00 AM
2022-06-08,lagranjita,23,cebra,10:00 AM
2022-06-08,lagranjita,5,leon,11:00 AM
2022-06-08,lagranjita,36,culebra,12:00 PM
2022-06-08,lagranjita,12,caballo,01:00 PM
2022-06-08,lagranjita,1,carnero,02:00 PM
2022-06-08,lagranjita,32,ardilla,03:00 PM
2022-06-08,lagranjita,28,zamuro,04:00 PM
2022-06-08,lagranjita,21,gallo,05:00 PM
2022-06-08,lagranjita,19,chivo,06:00 PM
2022-06-08,lagranjita,34,venado,07:00 PM
2022-06-09,lagranjita,10,tigre,09:00 AM
2022-06-09,lagranjita,20,cochino,10:00 AM
2022-06-09,lagranjita,15,zorro,11:00 AM
2022-06-09,lagranjita,9,aguila,12:00 PM
2022-06-09,lagranjita,37,ballena,01:00 PM
2022-06-09,lagranjita,3,ciempies,02:00 PM
2022-06-09,lagranjita,19,chivo,03:00 PM
2022-06-09,lagranjita,6,rana,04:00 PM
2022-06-09,lagranjita,11,gato,05:00 PM
2022-06-09,lagranjita,23,cebra,06:00 PM
2022-06-09,lagranjita,21,gallo,07:00 PM
2022-06-10,lagranjita,32,ardilla,09:00 AM
2022-06-10,lagranjita,28,zamuro,10:00 AM
2022-06-10,lagranjita,12,caballo,11:00 AM
2022-06-10,lagranjita,30,caiman,12:00 PM
2022-06-10,lagranjita,5,leon,01:00 PM
2022-06-10,lagranjita,15,zorro,02:00 PM
2022-06-10,lagranjita,13,mono,03:00 PM
2022-06-10,lagranjita,14,paloma,04:00 PM
2022-06-10,lagranjita,2,toro,05:00 PM
2022-06-10,lagranjita,9,aguila,06:00 PM
2022-06-10,lagranjita,22,camello,07:00 PM
2022-06-11,lagranjita,29,elefante,09:00 AM
2022-06-11,lagranjita,6,rana,10:00 AM
2022-06-11,lagranjita,33,pescado,11:00 AM
2022-06-11,lagranjita,18,burro,12:00 PM
2022-06-11,lagranjita,0,delfin,01:00 PM
2022-06-11,lagranjita,17,pavo,02:00 PM
2022-06-11,lagranjita,29,elefante,03:00 PM
2022-06-11,lagranjita,11,gato,04:00 PM
2022-06-11,lagranjita,7,perico,05:00 PM
2022-06-11,lagranjita,13,mono,06:00 PM
2022-06-11,lagranjita,36,culebra,07:00 PM
2022-06-12,lagranjita,20,cochino,09:00 AM
2022-06-12,lagranjita,4,alacran,10:00 AM
2022-06-12,lagranjita,36,culebra,11:00 AM
2022-06-12,lagranjita,9,aguila,12:00 PM
2022-06-12,lagranjita,35,jirafa,01:00 PM
2022-06-12,lagranjita,23,cebra,02:00 PM
2022-06-12,lagranjita,10,tigre,03:00 PM
2022-06-12,lagranjita,24,iguana,04:00 PM
2022-06-12,lagranjita,14,paloma,05:00 PM
2022-06-12,lagranjita,3,ciempies,06:00 PM
2022-06-12,lagranjita,33,pescado,07:00 PM
2022-06-13,lagranjita,28,zamuro,09:00 AM
2022-06-13,lagranjita,37,ballena,10:00 AM
2022-06-13,lagranjita,34,venado,11:00 AM
2022-06-13,lagranjita,4,alacran,12:00 PM
2022-06-13,lagranjita,30,caiman,01:00 PM
2022-06-13,lagranjita,22,camello,02:00 PM
2022-06-13,lagranjita,8,raton,03:00 PM
2022-06-13,lagranjita,32,ardilla,04:00 PM
2022-06-13,lagranjita,35,jirafa,05:00 PM
2022-06-13,lagranjita,7,perico,06:00 PM
2022-06-13,lagranjita,25,gallina,07:00 PM
2022-06-14,lagranjita,1,carnero,09:00 AM
2022-06-14,lagranjita,6,rana,10:00 AM
2022-06-14,lagranjita,23,cebra,11:00 AM
2022-06-14,lagranjita,0,delfin,12:00 PM
2022-06-14,lagranjita,25,gallina,01:00 PM
2022-06-14,lagranjita,20,cochino,02:00 PM
2022-06-14,lagranjita,3,ciempies,03:00 PM
2022-06-14,lagranjita,21,gallo,04:00 PM
2022-06-14,lagranjita,29,elefante,05:00 PM
2022-06-14,lagranjita,33,pescado,06:00 PM
2022-06-14,lagranjita,31,lapa,07:00 PM
2022-06-15,lagranjita,15,zorro,09:00 AM
2022-06-15,lagranjita,8,raton,10:00 AM
2022-06-15,lagranjita,35,jirafa,11:00 AM
2022-06-15,lagranjita,19,chivo,12:00 PM
2022-06-15,lagranjita,4,alacran,01:00 PM
2022-06-15,lagranjita,0,delfin,02:00 PM
2022-06-15,lagranjita,9,aguila,03:00 PM
2022-06-15,lagranjita,12,caballo,04:00 PM
2022-06-15,lagranjita,1,carnero,05:00 PM
2022-06-15,lagranjita,19,chivo,06:00 PM
2022-06-15,lagranjita,2,toro,07:00 PM
2022-06-16,lagranjita,5,leon,09:00 AM
2022-06-16,lagranjita,14,paloma,10:00 AM
2022-06-16,lagranjita,23,cebra,11:00 AM
2022-06-16,lagranjita,15,zorro,12:00 PM
2022-06-16,lagranjita,2,toro,01:00 PM
2022-06-16,lagranjita,22,camello,02:00 PM
2022-06-16,lagranjita,30,caiman,03:00 PM
2022-06-16,lagranjita,32,ardilla,04:00 PM
2022-06-16,lagranjita,24,iguana,05:00 PM
2022-06-16,lagranjita,35,jirafa,06:00 PM
2022-06-16,lagranjita,6,rana,07:00 PM
2022-06-17,lagranjita,31,lapa,09:00 AM
2022-06-17,lagranjita,9,aguila,10:00 AM
2022-06-17,lagranjita,3,ciempies,11:00 AM
2022-06-17,lagranjita,19,chivo,12:00 PM
2022-06-17,lagranjita,29,elefante,01:00 PM
2022-06-17,lagranjita,7,perico,02:00 PM
2022-06-17,lagranjita,28,zamuro,03:00 PM
2022-06-17,lagranjita,25,gallina,04:00 PM
2022-06-17,lagranjita,0,delfin,05:00 PM
2022-06-17,lagranjita,1,carnero,06:00 PM
2022-06-17,lagranjita,22,camello,07:00 PM
2022-06-18,lagranjita,8,raton,09:00 AM
2022-06-18,lagranjita,34,venado,10:00 AM
2022-06-18,lagranjita,13,mono,11:00 AM
2022-06-18,lagranjita,33,pescado,12:00 PM
2022-06-18,lagranjita,11,gato,01:00 PM
2022-06-18,lagranjita,28,zamuro,02:00 PM
2022-06-18,lagranjita,35,jirafa,03:00 PM
2022-06-18,lagranjita,20,cochino,04:00 PM
2022-06-18,lagranjita,27,perro,05:00 PM
2022-06-18,lagranjita,22,camello,06:00 PM
2022-06-18,lagranjita,14,paloma,07:00 PM
2022-06-19,lagranjita,2,toro,09:00 AM
2022-06-19,lagranjita,4,alacran,10:00 AM
2022-06-19,lagranjita,29,elefante,11:00 AM
2022-06-19,lagranjita,36,culebra,12:00 PM
2022-06-19,lagranjita,5,leon,01:00 PM
2022-06-19,lagranjita,7,perico,02:00 PM
2022-06-19,lagranjita,34,venado,03:00 PM
2022-06-19,lagranjita,25,gallina,04:00 PM
2022-06-19,lagranjita,6,rana,05:00 PM
2022-06-19,lagranjita,21,gallo,06:00 PM
2022-06-19,lagranjita,17,pavo,07:00 PM
2022-06-20,lagranjita,12,caballo,09:00 AM
2022-06-20,lagranjita,16,oso,10:00 AM
2022-06-20,lagranjita,14,paloma,11:00 AM
2022-06-20,lagranjita,15,zorro,12:00 PM
2022-06-20,lagranjita,21,gallo,01:00 PM
2022-06-20,lagranjita,35,jirafa,02:00 PM
2022-06-20,lagranjita,17,pavo,03:00 PM
2022-06-20,lagranjita,31,lapa,04:00 PM
2022-06-20,lagranjita,24,iguana,05:00 PM
2022-06-20,lagranjita,1,carnero,06:00 PM
2022-06-20,lagranjita,32,ardilla,07:00 PM
2022-06-21,lagranjita,0,delfin,09:00 AM
2022-06-21,lagranjita,2,toro,10:00 AM
2022-06-21,lagranjita,22,camello,11:00 AM
2022-06-21,lagranjita,23,cebra,12:00 PM
2022-06-21,lagranjita,27,perro,01:00 PM
2022-06-21,lagranjita,19,chivo,02:00 PM
2022-06-21,lagranjita,17,pavo,03:00 PM
2022-06-21,lagranjita,29,elefante,04:00 PM
2022-06-21,lagranjita,4,alacran,05:00 PM
2022-06-21,lagranjita,13,mono,06:00 PM
2022-06-21,lagranjita,6,rana,07:00 PM
2022-06-22,lagranjita,2,toro,09:00 AM
2022-06-22,lagranjita,7,perico,10:00 AM
2022-06-22,lagranjita,5,leon,11:00 AM
2022-06-22,lagranjita,3,ciempies,12:00 PM
2022-06-22,lagranjita,12,caballo,01:00 PM
2022-06-22,lagranjita,27,perro,02:00 PM
2022-06-22,lagranjita,16,oso,03:00 PM
2022-06-22,lagranjita,23,cebra,04:00 PM
2022-06-22,lagranjita,26,vaca,05:00 PM
